SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Aro Valley,Mount Victoria,SCHOOL_BUS,6,EDUCATION,Aro Valley,-41.29574618,174.75986554,Mount Victoria,-41.29882878,174.78763827,2.3453234827446967,Wellington,Wellington
Millwater South,Orewa South,SCHOOL_BUS,21,EDUCATION,Millwater South,-36.61231012,174.67000848,Orewa South,-36.59013546,174.685784,2.839521366909505,Rodney,Rodney
Taemaro-Oruaiti,Taumarumaru,SCHOOL_BUS,21,EDUCATION,Taemaro-Oruaiti,-35.02535123,173.57890377,Taumarumaru,-34.99672682,173.50774402,7.220173614004296,Far North,Far North
Piha,Oratia,SCHOOL_BUS,27,EDUCATION,Piha,-36.96186554,174.47423421,Oratia,-36.94487953,174.61183121,12.371708011192037,Waitakere,Waitakere
Mosgiel East,Forbury,SCHOOL_BUS,9,EDUCATION,Mosgiel East,-45.86646279,170.36435466,Forbury,-45.90099334,170.49030599,10.478068604046316,Dunedin,Dunedin
Tuakau North,Onewhero,SCHOOL_BUS,30,EDUCATION,Tuakau North,-37.25721309,174.94816256,Onewhero,-37.36416985,174.87549359,13.518466592745234,Franklin,Franklin
Snells Beach,Snells Beach,SCHOOL_BUS,12,EDUCATION,Snells Beach,-36.42024184,174.72518871,Snells Beach,-36.42024184,174.72518871,0.0,Rodney,Rodney
Fairfield (Dunedin City),Seddon Park,SCHOOL_BUS,12,EDUCATION,Fairfield (Dunedin City),-45.90161406,170.40079741,Seddon Park,-45.87666031,170.35643822,4.4143506915363915,Dunedin,Dunedin
Gulf Harbour South,Kingsway,SCHOOL_BUS,6,EDUCATION,Gulf Harbour South,-36.62319574,174.79598006,Kingsway,-36.60606427,174.68651435,9.95404192867612,Rodney,Rodney
Hakataramea,Danseys Pass,SCHOOL_BUS,36,EDUCATION,Hakataramea,-44.5949764,170.59314374,Danseys Pass,-44.89434996,170.50210901,34.05635459911793,Waimate,Waitaki
Waharoa-Peria,Richmond Downs-Wardville,SCHOOL_BUS,18,EDUCATION,Waharoa-Peria,-37.78764074,175.7349705,Richmond Downs-Wardville,-37.71603663,175.7456246,8.016923056209063,Matamata-Piako,Matamata-Piako
Golden Bay/Mohua,Golden Bay/Mohua,SCHOOL_BUS,81,EDUCATION,Golden Bay/Mohua,-40.86935481,172.57195655,Golden Bay/Mohua,-40.86935481,172.57195655,0.0,Tasman,Tasman
Featherston,Kahutara,SCHOOL_BUS,12,EDUCATION,Featherston,-41.11610965,175.32429671,Kahutara,-41.33273164,175.08046255,31.56036798879817,South Wairarapa,South Wairarapa
Opaki,Opaki,SCHOOL_BUS,30,EDUCATION,Opaki,-40.90223549,175.65959234,Opaki,-40.90223549,175.65959234,0.0,Masterton,Masterton
Te Awamutu Stadium,Hillcrest West (Hamilton City),SCHOOL_BUS,9,EDUCATION,Te Awamutu Stadium,-38.0160303,175.31531928,Hillcrest West (Hamilton City),-37.79546663,175.31326581,24.52622281819817,Waipa,Hamilton
Albany South,Takapuna West,SCHOOL_BUS,6,EDUCATION,Albany South,-36.73882334,174.70949248,Takapuna West,-36.78910918,174.76117008,7.242683383033851,Waitakere,Waitakere
Karori South,Kilbirnie Central,SCHOOL_BUS,6,EDUCATION,Karori South,-41.28902351,174.73328551,Kilbirnie Central,-41.31694317,174.79267899,5.852579444328972,Wellington,Wellington
Chertsey,Rakaia,SCHOOL_BUS,15,EDUCATION,Chertsey,-43.82506248,171.96646486,Rakaia,-43.74700637,172.00903425,9.327932952738434,Ashburton,Ashburton
Woodbourne,Woodbourne,SCHOOL_BUS,12,EDUCATION,Woodbourne,-41.5308031,173.90363794,Woodbourne,-41.5308031,173.90363794,0.0,Marlborough,Marlborough
Karori South,Wellington University,SCHOOL_BUS,9,EDUCATION,Karori South,-41.28902351,174.73328551,Wellington University,-41.289084,174.7676253,2.8691240872878905,Wellington,Wellington
Te Reti,Tauranga South,SCHOOL_BUS,9,EDUCATION,Te Reti,-37.70366196,176.13076274,Tauranga South,-37.7084259,176.15681961,2.352708634659309,Western Bay of Plenty,Western Bay of Plenty
Saint Heliers West,Mount St John,SCHOOL_BUS,12,EDUCATION,Saint Heliers West,-36.85712066,174.85071062,Mount St John,-36.88236812,174.78035947,6.85901343933833,Waitakere,Waitakere
Wanaka Central,Wanaka North,SCHOOL_BUS,18,EDUCATION,Wanaka Central,-44.70519427,169.14994952,Wanaka North,-44.68004109,169.15232063,2.8031791253664733,Queenstown-Lakes,Queenstown-Lakes
Maungatapu,Bethlehem Central,SCHOOL_BUS,9,EDUCATION,Maungatapu,-37.7183264,176.17894876,Bethlehem Central,-37.7065879,176.11498118,5.776329860529372,Western Bay of Plenty,Western Bay of Plenty
Tahuroa,Hillcrest West (Hamilton City),SCHOOL_BUS,9,EDUCATION,Tahuroa,-37.69903344,175.52480796,Hillcrest West (Hamilton City),-37.79546663,175.31326581,21.469178407927718,Matamata-Piako,Hamilton
Otautau,Winton,SCHOOL_BUS,87,EDUCATION,Otautau,-46.19250679,168.05347842,Winton,-46.14486071,168.32382512,21.482042224983925,Southland,Southland
Waipu,Waipu,SCHOOL_BUS,60,EDUCATION,Waipu,-36.03330412,174.45082085,Waipu,-36.03330412,174.45082085,0.0,Whangarei,Whangarei
Westown ,Welbourn,SCHOOL_BUS,18,EDUCATION,Westown,-39.0747742,174.06011109,Welbourn,-39.08571024,174.09311599999995,3.0975480182360227,New Plymouth,New Plymouth
Fitzroy ,Riverlea,SCHOOL_BUS,6,EDUCATION,Fitzroy,-37.81785453,175.30086297,Riverlea,-37.80516292,175.32490337,2.540016700679224,Hamilton,Hamilton
Kennington-Tisbury,Awarua Plains,SCHOOL_BUS,12,EDUCATION,Kennington-Tisbury,-46.42133008,168.42196326,Awarua Plains,-46.48269183,168.60409879,15.532142253804386,Invercargill,Southland
Richmond Heights,Hilltop (Taupo District),SCHOOL_BUS,21,EDUCATION,Richmond Heights,-38.71708174,176.08828545,Hilltop (Taupo District),-38.69976213,176.09915047,2.14422353433738,Taupo,Taupo
Leamington Central,Cambridge West,SCHOOL_BUS,12,EDUCATION,Leamington Central,-37.91053559,175.47246285,Cambridge West,-37.8870045,175.45779762,2.915831543136949,Waipa,Waipa
Oteha East,Long Bay,SCHOOL_BUS,12,EDUCATION,Oteha East,-36.71657898,174.72207262,Long Bay,-36.68946348,174.73306962,3.1704907656489976,Waitakere,Waitakere
Manly West,Orewa South,SCHOOL_BUS,15,EDUCATION,Manly West,-36.63336524,174.75300037,Orewa South,-36.59013546,174.685784,7.687643765589308,Rodney,Rodney
Stonefields West,Sunnyhills West-Pakuranga North,SCHOOL_BUS,9,EDUCATION,Stonefields West,-36.88678029,174.83723014,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,3.972777469749544,Waitakere,Manukau
Morven-Glenavy-Ikawai,Oamaru North Milner Park,SCHOOL_BUS,15,EDUCATION,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,Oamaru North Milner Park,-45.06404471,171.0000369,23.386540413590488,Waimate,Waitaki
Bledisloe Park,Mayfair,SCHOOL_BUS,6,EDUCATION,Bledisloe Park,-39.53439372,176.85652109,Mayfair,-39.64014808,176.86339942,11.774111132877467,Hastings,Hastings city
Mossburn,Mossburn,SCHOOL_BUS,48,EDUCATION,Mossburn,-45.5465414,168.37465706,Mossburn,-45.5465414,168.37465706,0.0,Southland,Southland
Ormiston South,Auckland-University,SCHOOL_BUS,6,EDUCATION,Ormiston South,-36.97596797,174.9175859,Auckland-University,-36.85143057,174.76906469,19.134196566518646,Manukau,Waitakere
Castor Bay,Albany West,SCHOOL_BUS,15,EDUCATION,Castor Bay,-36.76039959,174.76178337,Albany West,-36.7414674,174.68787988,6.912723186089185,Waitakere,Waitakere
Narrow Neck,Forrest Hill West,SCHOOL_BUS,12,EDUCATION,Narrow Neck,-36.81569367,174.79661047,Forrest Hill West,-36.76895837,174.7451352,6.929362967482722,Waitakere,Waitakere
Morrinsville East,Hamilton East Village,SCHOOL_BUS,15,EDUCATION,Morrinsville East,-37.64774647,175.53612606,Hamilton East Village,-37.79028168,175.29324653,26.6003142190692,Matamata-Piako,Hamilton
The Brook,Nayland,SCHOOL_BUS,9,EDUCATION,The Brook,-41.3006165,173.29144468,Nayland,-41.30432817,173.23648616,4.60939689774887,Nelson,Nelson
Waharoa-Peria,Waitoa-Ngarua,SCHOOL_BUS,9,EDUCATION,Waharoa-Peria,-37.78764074,175.7349705,Waitoa-Ngarua,-37.64354365,175.70496716,16.238758044284534,Matamata-Piako,Matamata-Piako
Glen Eden Woodglen,Green Bay North,SCHOOL_BUS,24,EDUCATION,Glen Eden Woodglen,-36.9174767,174.64329812,Green Bay North,-36.92628317,174.68526542,3.8570733099702115,Waitakere,Waitakere
Wakefield Rural,Wakefield,SCHOOL_BUS,12,EDUCATION,Wakefield Rural,-41.49668834,173.12155468,Wakefield,-41.41061439,173.04424634,11.537507204814613,Tasman,Tasman
Matamata South,Bethlehem Central,SCHOOL_BUS,12,EDUCATION,Matamata South,-37.81753128,175.77119821,Bethlehem Central,-37.7065879,176.11498118,32.641604195337976,Matamata-Piako,Western Bay of Plenty
West Harbour West,Henderson Lincoln South,SCHOOL_BUS,9,EDUCATION,West Harbour West,-36.81872701,174.62254037,Henderson Lincoln South,-36.86722468,174.62367505,5.393640068922541,Waitakere,Waitakere
Tikorangi,Tikorangi,SCHOOL_BUS,21,EDUCATION,Tikorangi,-39.04099797,174.34313238,Tikorangi,-39.04099797,174.34313238,0.0,New Plymouth,New Plymouth
Kaiapoi North West,Southbrook,SCHOOL_BUS,6,EDUCATION,Kaiapoi North West,-43.37053744,172.65771293,Southbrook,-43.32718073,172.59765801,6.8427602564758585,Waimakariri,Waimakariri
Kopurererua,Tauranga South,SCHOOL_BUS,27,EDUCATION,Kopurererua,-37.77550916,176.10390836,Tauranga South,-37.7084259,176.15681961,8.791311191650252,Western Bay of Plenty,Western Bay of Plenty
Mangaoraka,Inglewood,SCHOOL_BUS,30,EDUCATION,Mangaoraka,-39.13469225,174.16388593,Inglewood,-39.15653753,174.20152057,4.053838176514783,New Plymouth,New Plymouth
Papatoetoe East,Auckland-University,SCHOOL_BUS,6,EDUCATION,Papatoetoe East,-36.97237736,174.87353637,Auckland-University,-36.85143057,174.76906469,16.344371027535836,Manukau,Waitakere
Hokitika Rural,Greymouth Central,SCHOOL_BUS,9,EDUCATION,Hokitika Rural,-42.78693668,170.96082934,Greymouth Central,-42.45704831,171.19924986,41.546559986362475,Westland,Grey
Remuera West,Mount Eden North East,SCHOOL_BUS,12,EDUCATION,Remuera West,-36.87008743,174.78592756,Mount Eden North East,-36.86913097,174.76555025,1.8158069207201943,Waitakere,Waitakere
Woodend,Rangiora North East,SCHOOL_BUS,15,EDUCATION,Woodend,-43.32176017,172.66587597,Rangiora North East,-43.29742452,172.60089954,5.912894263653332,Waimakariri,Waimakariri
Karikari Peninsula,Karikari Peninsula,SCHOOL_BUS,24,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Karikari Peninsula,-34.99527816,173.37873836,0.0,Far North,Far North
Awahuri,Tremaine,SCHOOL_BUS,15,EDUCATION,Awahuri,-40.24996829,175.47223109,Tremaine,-40.33969042,175.59865691,14.645887004307394,Manawatu,Palmerston North
Mangarara,Waipukurau West,SCHOOL_BUS,9,EDUCATION,Mangarara,-39.99003717,176.76264858,Waipukurau West,-39.99738364,176.54048302,18.943478645668424,Central Hawke's Bay,Central Hawke's Bay
Silverstream (Upper Hutt City),Brentwood (Upper Hutt City),SCHOOL_BUS,63,EDUCATION,Silverstream (Upper Hutt City),-41.15226988,175.00981756,Brentwood (Upper Hutt City),-41.12890914,175.03679072,3.4423032149159067,Upper Hutt,Upper Hutt
Hadlow,Highfield North,SCHOOL_BUS,9,EDUCATION,Hadlow,-44.37278751,171.14676587,Highfield North,-44.38615156,171.22318733,6.252640061148242,Timaru,Timaru
Lincoln West,Bush Inn,SCHOOL_BUS,6,EDUCATION,Lincoln West,-43.64345571,172.47791199,Bush Inn,-43.52942223,172.576402,14.956850277318955,Selwyn,Christchurch
Arataki North,Bethlehem Central,SCHOOL_BUS,12,EDUCATION,Arataki North,-37.67104486,176.21679849,Bethlehem Central,-37.7065879,176.11498118,9.792238829472874,Western Bay of Plenty,Western Bay of Plenty
Glen Eden Central,Avondale North (Auckland),SCHOOL_BUS,9,EDUCATION,Glen Eden Central,-36.91560255,174.65302059,Avondale North (Auckland),-36.88954577,174.69562749,4.76945141124913,Waitakere,Waitakere
Ashhurst,Tremaine,SCHOOL_BUS,30,EDUCATION,Ashhurst,-40.29115251,175.75860165,Tremaine,-40.33969042,175.59865691,14.595543161934414,Palmerston North,Palmerston North
Kiwitea,Kimbolton North,SCHOOL_BUS,42,EDUCATION,Kiwitea,-40.00817686,175.69603871,Kimbolton North,-40.2074565,175.58214784,24.183318305663274,Manawatu,Manawatu
Bream Bay,Bream Bay,SCHOOL_BUS,27,EDUCATION,Bream Bay,-35.91496801,174.38390319,Bream Bay,-35.91496801,174.38390319,0.0,Whangarei,Whangarei
Haumoana-Te Awanga,Hastings Central,SCHOOL_BUS,12,EDUCATION,Haumoana-Te Awanga,-39.6348138,176.97324787,Hastings Central,-39.63962329,176.84642759,10.872919621720364,Hastings,Hastings city
Northpark North,Eastern Beach,SCHOOL_BUS,6,EDUCATION,Northpark North,-36.91724964,174.92247912,Eastern Beach,-36.87674433,174.91349074,4.574356656242371,Manukau,Manukau
Cannons Creek North,Porirua Central,SCHOOL_BUS,9,EDUCATION,Cannons Creek North,-41.13969216,174.86263001,Porirua Central,-41.14584359,174.82583047,3.1565162897947494,Porirua,Porirua
Tuscany Heights,Glendowie South,SCHOOL_BUS,6,EDUCATION,Tuscany Heights,-36.97921496,174.95509968,Glendowie South,-36.8646606,174.8672379,14.941787743713649,Manukau,Waitakere
Ngapara,Weston,SCHOOL_BUS,36,EDUCATION,Ngapara,-45.06213909,170.69741781,Weston,-45.08908465,170.93071905,18.562875692763413,Waitaki,Waitaki
Bell Block East,Welbourn,SCHOOL_BUS,24,EDUCATION,Bell Block East,-39.0162041,174.17002393,Welbourn,-39.08571024,174.09311599999995,10.190122615865867,New Plymouth,New Plymouth
Papakura West,Rosehill,SCHOOL_BUS,6,EDUCATION,Papakura West,-37.05653671,174.93416803,Rosehill,-37.0807433,174.93811005,2.7142781696013305,Franklin,Franklin
Forrest Hill West,Auckland-University,SCHOOL_BUS,6,EDUCATION,Forrest Hill West,-36.76895837,174.7451352,Auckland-University,-36.85143057,174.76906469,9.414680370722113,Waitakere,Waitakere
Strandon,Welbourn,SCHOOL_BUS,6,EDUCATION,Strandon,-39.05369313,174.09475657,Welbourn,-39.08571024,174.09311599999995,3.5629562394920318,New Plymouth,New Plymouth
Hauraki Plains South,Ngatea,SCHOOL_BUS,63,EDUCATION,Hauraki Plains South,-37.355292,175.48248555,Ngatea,-37.27899729,175.4915105,8.521042770170794,Hauraki,Hauraki
Milford West,Takapuna West,SCHOOL_BUS,12,EDUCATION,Milford West,-36.77129839,174.76019462,Takapuna West,-36.78910918,174.76117008,1.9823739835188137,Waitakere,Waitakere
Fernside,Fernside,SCHOOL_BUS,21,EDUCATION,Fernside,-43.32395864,172.5645026,Fernside,-43.32395864,172.5645026,0.0,Waimakariri,Waimakariri
Vipond,Stanmore Bay East,SCHOOL_BUS,6,EDUCATION,Vipond,-36.61796366,174.7180399,Stanmore Bay East,-36.6293262,174.74176363,2.4654911417756127,Rodney,Rodney
Temuka West,Parkside,SCHOOL_BUS,18,EDUCATION,Temuka West,-44.23697154,171.27660085,Parkside,-44.40469035,171.24632921,18.804323086673747,Timaru,Timaru
Kirwee,Darfield,SCHOOL_BUS,51,EDUCATION,Kirwee,-43.47484385,172.19966515,Darfield,-43.49796117,172.09991696,8.447874471977991,Selwyn,Selwyn
Pataua,Whangarei Central,SCHOOL_BUS,48,EDUCATION,Pataua,-35.69695195,174.42794425,Whangarei Central,-35.72846995,174.32430322,9.992026417103029,Whangarei,Whangarei
Maunu-Horahora,Kiripaka,SCHOOL_BUS,9,EDUCATION,Maunu-Horahora,-35.73757136,174.29037127,Kiripaka,-35.64674958,174.40287423,14.325260228842392,Whangarei,Whangarei
Hope,Templemore,SCHOOL_BUS,39,EDUCATION,Hope,-41.36688271,173.14308841,Templemore,-41.34152248,173.20418736,5.827485815327915,Tasman,Tasman
Nireaha-Eketahuna,Pahiatua,SCHOOL_BUS,63,EDUCATION,Nireaha-Eketahuna,-40.65364269,175.79396455,Pahiatua,-40.45465931,175.83721683,22.425660086859995,Tararua,Tararua
Edendale-Woodlands,Newfield,SCHOOL_BUS,24,EDUCATION,Edendale-Woodlands,-46.3334381,168.67007113,Newfield,-46.41755347,168.38907267,23.498866759116822,Southland,Invercargill
Beach Haven South,Northcote South (Auckland),SCHOOL_BUS,18,EDUCATION,Beach Haven South,-36.80714782,174.69419527,Northcote South (Auckland),-36.80649304,174.7385397,3.9486264495829695,Waitakere,Waitakere
Mangaiti,Morrinsville East,SCHOOL_BUS,15,EDUCATION,Mangaiti,-37.50073616,175.62867197,Morrinsville East,-37.64774647,175.53612606,18.268494528108057,Matamata-Piako,Matamata-Piako
Opua (Mackenzie District),Geraldine,SCHOOL_BUS,9,EDUCATION,Opua (Mackenzie District),-43.8561873,171.06857118,Geraldine,-44.09410338,171.23854167,29.746587209628238,Mackenzie,Timaru
Kamo East,Whangarei Central,SCHOOL_BUS,15,EDUCATION,Kamo East,-35.67747272,174.30980246,Whangarei Central,-35.72846995,174.32430322,5.81983797969554,Whangarei,Whangarei
Kimbolton North,Tokorangi,SCHOOL_BUS,9,EDUCATION,Kimbolton North,-40.2074565,175.58214784,Tokorangi,-40.12383342,175.549708,9.698442820101882,Manawatu,Manawatu
Marotiri,Taupo Central East,SCHOOL_BUS,27,EDUCATION,Marotiri,-38.51214377,175.78064218,Taupo Central East,-38.68453849,176.08132064,32.40734434760495,Taupo,Taupo
Tindalls-Matakatia,Kingsway,SCHOOL_BUS,9,EDUCATION,Tindalls-Matakatia,-36.61663904,174.77704003,Kingsway,-36.60606427,174.68651435,8.165080225449302,Rodney,Rodney
Raumanga,Oakleigh-Mangapai,SCHOOL_BUS,9,EDUCATION,Raumanga,-35.74968804,174.29896302,Oakleigh-Mangapai,-35.89588695,174.21595621,17.896515462391513,Whangarei,Whangarei
Whangaparoa Central,Takapuna West,SCHOOL_BUS,12,EDUCATION,Whangaparoa Central,-36.63661523,174.73358327,Takapuna West,-36.78910918,174.76117008,17.133931435873905,Rodney,Waitakere
Aniseed Valley,Templemore,SCHOOL_BUS,15,EDUCATION,Aniseed Valley,-41.38639039,173.20891676,Templemore,-41.34152248,173.20418736,5.0046717962864165,Tasman,Tasman
Waipa Valley,Aria,SCHOOL_BUS,27,EDUCATION,Waipa Valley,-38.45839327,175.27657366,Aria,-38.542289200000006,175.02022119,24.180205777670704,Waitomo,Waitomo
Waianiwa,Waianiwa,SCHOOL_BUS,24,EDUCATION,Waianiwa,-46.24535244,168.33027044,Waianiwa,-46.24535244,168.33027044,0.0,Southland,Southland
Martinborough,Greytown,SCHOOL_BUS,12,EDUCATION,Martinborough,-41.21981971,175.45862537,Greytown,-41.08242941,175.45428378,15.281428445300158,South Wairarapa,South Wairarapa
Rangiuru,Rangiuru,SCHOOL_BUS,45,EDUCATION,Rangiuru,-37.85543327,176.33462575,Rangiuru,-37.85543327,176.33462575,0.0,Western Bay of Plenty,Western Bay of Plenty
Mandeville-Ohoka,Southbrook,SCHOOL_BUS,24,EDUCATION,Mandeville-Ohoka,-43.36686582,172.54447057,Southbrook,-43.32718073,172.59765801,6.16197123585733,Waimakariri,Waimakariri
Westbrook,Newbury,SCHOOL_BUS,9,EDUCATION,Westbrook,-40.35570204,175.57802859,Newbury,-40.33398879,175.57992885,2.419768223946228,Palmerston North,Manawatu
Peria,Kaitaia West,SCHOOL_BUS,21,EDUCATION,Peria,-35.12407747,173.44813792,Kaitaia West,-35.12178170000001,173.26717397,16.46037768643592,Far North,Far North
Tuakau Rural,Pukekohe Central,SCHOOL_BUS,24,EDUCATION,Tuakau Rural,-37.28621227,174.95229059,Pukekohe Central,-37.20891954,174.91332549999996,9.260767230391442,Franklin,Franklin
Waimauku,Windsor Park,SCHOOL_BUS,6,EDUCATION,Waimauku,-36.7805997,174.46444508,Windsor Park,-36.73975221,174.73568351,24.58606065862805,Rodney,Waitakere
Puketitiri-Tutira,Puketitiri-Tutira,SCHOOL_BUS,63,EDUCATION,Puketitiri-Tutira,-39.19745874,176.64300698,Puketitiri-Tutira,-39.19745874,176.64300698,0.0,Hastings,Hastings
Symonds Street North West,Auckland-University,SCHOOL_BUS,6,EDUCATION,Symonds Street North West,-36.85498533,174.76593774,Auckland-University,-36.85143057,174.76906469,0.483370051730759,Waitakere,Waitakere
Miramar Central,Mount Victoria,SCHOOL_BUS,12,EDUCATION,Miramar Central,-41.31292943,174.81763576,Mount Victoria,-41.29882878,174.78763827,2.9557982876695434,Wellington,Wellington
Nireaha-Eketahuna,Owhanga,SCHOOL_BUS,6,EDUCATION,Nireaha-Eketahuna,-40.65364269,175.79396455,Owhanga,-40.51321329,176.31039241,46.32243871052826,Tararua,Tararua
Huntly Rural,Te Kauwhata,SCHOOL_BUS,33,EDUCATION,Huntly Rural,-37.53043725,175.19128309,Te Kauwhata,-37.4025191,175.14802087,14.727399486131565,Waikato,Waikato
Easby Park,Omaio,SCHOOL_BUS,9,EDUCATION,Easby Park,-41.34673271,173.19836451,Omaio,-41.32459713,173.24438648,4.563170859263547,Tasman,Nelson
Royal Heights South,Te Atatu Peninsula West,SCHOOL_BUS,9,EDUCATION,Royal Heights South,-36.83554837,174.62832303,Te Atatu Peninsula West,-36.84872236,174.64698422,2.2143977087036766,Waitakere,Waitakere
Ruakaka,Oakleigh-Mangapai,SCHOOL_BUS,6,EDUCATION,Ruakaka,-35.87869623,174.45727498,Oakleigh-Mangapai,-35.89588695,174.21595621,21.82354967295227,Whangarei,Whangarei
Birkenhead South,Northcote Central (Auckland),SCHOOL_BUS,15,EDUCATION,Birkenhead South,-36.81601936,174.73031198,Northcote Central (Auckland),-36.79888947,174.74444417,2.2827807831085143,Waitakere,Waitakere
Lake Ngaroto,Ngahinapouri,SCHOOL_BUS,9,EDUCATION,Lake Ngaroto,-37.93011525,175.24270782,Ngahinapouri,-37.86550268,175.20500766,7.909559862628207,Waipa,Waipa
Richmond Central (Tasman District),Omaio,SCHOOL_BUS,9,EDUCATION,Richmond Central (Tasman District),-41.33750365,173.18938637,Omaio,-41.32459713,173.24438648,4.811365462170877,Tasman,Nelson
Ellerslie East,Kohimarama,SCHOOL_BUS,6,EDUCATION,Ellerslie East,-36.89230912,174.82105259999997,Kohimarama,-36.85773003,174.84092129,4.231736287172086,Waitakere,Waitakere
Westport Rural,Westport North,SCHOOL_BUS,36,EDUCATION,Westport Rural,-41.78172508,171.64675725,Westport North,-41.74413804,171.60899375,5.222878091846439,Buller,Buller
Shelly Park,Glendowie South,SCHOOL_BUS,6,EDUCATION,Shelly Park,-36.90830816,174.94645122,Glendowie South,-36.8646606,174.8672379,8.554933852480259,Manukau,Waitakere
Bethlehem North,Bellevue,SCHOOL_BUS,18,EDUCATION,Bethlehem North,-37.69058759,176.10753065,Bellevue,-37.67938337,176.1292392,2.2806615085669097,Western Bay of Plenty,Western Bay of Plenty
Onekawa South,Bluff Hill,SCHOOL_BUS,12,EDUCATION,Onekawa South,-39.51636261,176.89173053,Bluff Hill,-39.48081517,176.91538913,4.443485286963994,Hastings,Napier
Mount Wellington South West,Penrose,SCHOOL_BUS,9,EDUCATION,Mount Wellington South West,-36.93113094,174.8459642,Penrose,-36.91999811,174.82258914,2.418641552121513,Waitakere,Waitakere
