SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Northwood,Christchurch Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Northwood,-43.45866323,172.61415345,Christchurch Central,-43.53243368,172.63601635,8.390331346812793,Christchurch,Christchurch
Howick East,Manukau Central,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Howick East,-36.90088621,174.930388,Manukau Central,-36.99138991,174.86947528,11.427034069473207,Manukau,Manukau
Paraparaumu East,Paraparaumu Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Paraparaumu East,-40.91934665,175.01186633,Paraparaumu Central,-40.90799495,174.99886348,1.6694637779800672,Kapiti Coast,Kapiti Coast
Papamoa Beach South,Wairakei ,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Papamoa Beach South,-37.70757761,176.31110176,Wairakei,-37.73298319,176.35904418,5.0756330599268065,Western Bay of Plenty,Western Bay of Plenty
Stokes Valley North,Stokes Valley Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Stokes Valley North,-41.166931700000006,174.99312135,Stokes Valley Central,-41.16891621,174.97736126,1.3375380121519385,Hutt city,Hutt city
Wakari,Harbourside,DRIVE_COMPANY_VEHICLE,27,EDUCATION,Wakari,-45.85838705,170.48621864,Harbourside,-45.86782727,170.53130076,3.6452691417965593,Dunedin,Dunedin
Halkett,Halkett,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Halkett,-43.49237114,172.35028822,Halkett,-43.49237114,172.35028822,0.0,Selwyn,Selwyn
Matatoki-Puriri,Thames Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Matatoki-Puriri,-37.23726446,175.66087396,Thames Central,-37.14032281,175.54142966,15.104579800378954,Thames-Coromandel,Thames-Coromandel
Sunkist Bay,East Tamaki,DRIVE_COMPANY_VEHICLE,51,EDUCATION,Sunkist Bay,-36.88262674,174.99783159,East Tamaki,-36.93823242,174.88712871,11.623431993894348,Manukau,Manukau
Onekawa West,Onekawa West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Onekawa West,-39.49700088,176.88218064,Onekawa West,-39.49700088,176.88218064,0.0,Hastings,Hastings
Maheno,Oamaru North Milner Park,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Maheno,-45.27731871,170.70534409,Oamaru North Milner Park,-45.06404471,171.0000369,33.107115083492985,Waitaki,Waitaki
Hillmorton,Christchurch Central-South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Hillmorton,-43.55310995,172.58378183,Christchurch Central-South,-43.53815861,172.64240289,5.0086468453862105,Christchurch,Christchurch
Strowan,Christchurch Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Strowan,-43.50761954,172.60874654,Christchurch Central,-43.53243368,172.63601635,3.528162340349433,Christchurch,Christchurch
Dallington,Sockburn South,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Dallington,-43.51125813,172.67161006,Sockburn South,-43.5449149,172.56350496,9.48501814366032,Christchurch,Christchurch
Whau Valley,Whau Valley,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Whau Valley,-35.70520079,174.29580182,Whau Valley,-35.70520079,174.29580182,0.0,Whangarei,Whangarei
Northcote Tuff Crater,Wairau Valley ,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Northcote Tuff Crater,-36.8075236,174.75090118,Wairau Valley,-36.77355541,174.73453173,4.048606758578262,Waitakere,Waitakere
Riverstone Terraces,Wellington Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Riverstone Terraces,-41.11205217,175.03826653,Wellington Central,-41.2849345,174.77572593,29.189845455088896,Upper Hutt,Wellington
Huntly East,Frankton Junction ,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Huntly East,-37.55408564,175.16553246,Frankton Junction,-37.79650916,175.26255885,28.27646343648341,Waikato,Hamilton
Stanmore Bay East,Stanmore Bay East,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Stanmore Bay East,-36.6293262,174.74176363,Stanmore Bay East,-36.6293262,174.74176363,0.0,Rodney,Rodney
Queens Square,Hastings Central,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Queens Square,-39.64447191,176.85383704,Hastings Central,-39.63962329,176.84642759,0.8325754682563536,Hastings city,Hastings city
Kawakawa Bay-Orere,East Tamaki,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Kawakawa Bay-Orere,-36.98413362,175.15196852,East Tamaki,-36.93823242,174.88712871,24.0780631913125,Manukau,Manukau
Te Atatu Peninsula North West,Penrose,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Te Atatu Peninsula North West,-36.82655522,174.64883254,Penrose,-36.91999811,174.82258914,18.623844165699047,Waitakere,Waitakere
Bathgate Park,Hillside-Portsmouth Drive,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Bathgate Park,-45.89889991,170.49998291,Hillside-Portsmouth Drive,-45.89228448,170.50432869999997,0.8088366773808306,Dunedin,Dunedin
Clyde,Alexandra South,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Clyde,-45.19247012,169.32445482,Alexandra South,-45.25210421,169.37578541,7.754534247968771,Central Otago,Central Otago
Bucklands Crossing,Waikouaiti,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Bucklands Crossing,-45.62493912,170.53249892,Waikouaiti,-45.60312292,170.66725767,10.758534050691392,Dunedin,Dunedin
Whalers Gate,Waiwhakaiho-Bell Block South,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Whalers Gate,-39.08580042,174.03707356,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,12.279169043502385,New Plymouth,New Plymouth
Deanwell,Te Rapa South,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Deanwell,-37.8203408,175.27419165,Te Rapa South,-37.76141322,175.24114614,7.167042383741082,Hamilton,Hamilton
Anselmi Ridge,Anselmi Ridge,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Anselmi Ridge,-37.18633345,174.93550996,Anselmi Ridge,-37.18633345,174.93550996,0.0,Franklin,Franklin
Frankleigh Park,New Plymouth Central,DRIVE_COMPANY_VEHICLE,36,EDUCATION,Frankleigh Park,-39.08421237,174.07012898,New Plymouth Central,-39.05700192,174.07537454,3.059363873885445,New Plymouth,New Plymouth
Mangarara,Hastings Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Mangarara,-39.99003717,176.76264858,Hastings Central,-39.63962329,176.84642759,39.6158430863458,Central Hawke's Bay,Hastings city
Waikanae Park,Waikanae Park,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Waikanae Park,-40.86251456,175.04924738,Waikanae Park,-40.86251456,175.04924738,0.0,Kapiti Coast,Kapiti Coast
Kenmure,Dunedin Central,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Kenmure,-45.88684127,170.46858497,Dunedin Central,-45.87712471,170.50291221,2.868430433313536,Dunedin,Dunedin
Bream Bay,Bream Bay,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Bream Bay,-35.91496801,174.38390319,Bream Bay,-35.91496801,174.38390319,0.0,Whangarei,Whangarei
Kaitemako (Tauranga City),Mount Maunganui Central,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Kaitemako (Tauranga City),-37.73959423,176.17669023,Mount Maunganui Central,-37.66423891,176.19448097,8.524061530065698,Western Bay of Plenty,Western Bay of Plenty
Waimumu-Kaiwera,Waimumu-Kaiwera,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Waimumu-Kaiwera,-46.20791261,169.07308711,Waimumu-Kaiwera,-46.20791261,169.07308711,0.0,Gore,Gore
Chapel Downs,Wiri West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Chapel Downs,-36.97187248,174.90214003,Wiri West,-37.00828264,174.8624367,5.3689884374258705,Manukau,Franklin
Rawhiti ,Bromley North,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Rawhiti,-43.50238558,172.71700742,Bromley North,-43.53482145,172.70629272,3.7087384455684616,Christchurch,Christchurch
Clover Park South,Auckland Airport,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Clover Park South,-36.98563252,174.89012173,Auckland Airport,-36.9891029,174.77400859,10.320265678226301,Manukau,Manukau
Te Hapara East,Gisborne Central,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Te Hapara East,-38.6560244,178.01721277,Gisborne Central,-38.66778237,178.02299313,1.4004478113502266,Gisborne,Gisborne
Mosgiel East,Dunedin Central,DRIVE_COMPANY_VEHICLE,33,EDUCATION,Mosgiel East,-45.86646279,170.36435466,Dunedin Central,-45.87712471,170.50291221,10.792613653144803,Dunedin,Dunedin
Waiorohi,Tauranga South,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Waiorohi,-37.87712037,176.14775568,Tauranga South,-37.7084259,176.15681961,18.774869746230767,Western Bay of Plenty,Western Bay of Plenty
Otago Peninsula,Otago Peninsula,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Otago Peninsula,-45.87156725,170.64610881,Otago Peninsula,-45.87156725,170.64610881,0.0,Dunedin,Dunedin
Halswell North,Addington North,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Halswell North,-43.57394904,172.5780119,Addington North,-43.54120365,172.61768966,4.845649511615952,Christchurch,Christchurch
Templemore,Richmond Central (Tasman District),DRIVE_COMPANY_VEHICLE,15,EDUCATION,Templemore,-41.34152248,173.20418736,Richmond Central (Tasman District),-41.33750365,173.18938637,1.313999415578518,Tasman,Tasman
Waikanae West,Paraparaumu Central,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Waikanae West,-40.86597934,175.06643407,Paraparaumu Central,-40.90799495,174.99886348,7.354715322627615,Kapiti Coast,Kapiti Coast
Hillsborough (Christchurch City),Islington-Hornby Industrial,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Hillsborough (Christchurch City),-43.56038209,172.67013928,Islington-Hornby Industrial,-43.5526063,172.50828849,13.070957915075276,Christchurch,Christchurch
Ngongotaha South,Rotorua Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Ngongotaha South,-38.09960701,176.21341758,Rotorua Central,-38.13568521,176.25424012,5.3709951346128575,Rotorua,Rotorua
Glenwood,Timaru East,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Glenwood,-44.38744935,171.20852652,Timaru East,-44.41420462,171.2609405,5.1176057425731365,Timaru,Timaru
Windsor Park,North Harbour,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Windsor Park,-36.73975221,174.73568351,North Harbour,-36.74630474,174.71502975,1.9793060335966344,Waitakere,Waitakere
Solway South,Solway South,DRIVE_COMPANY_VEHICLE,33,EDUCATION,Solway South,-40.96910555,175.63403571,Solway South,-40.96910555,175.63403571,0.0,Masterton,Masterton
Kaimai,Tauranga Central,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Kaimai,-37.88590858,176.02098429,Tauranga Central,-37.67947411,176.16704264,26.299554937471555,Western Bay of Plenty,
Hillpark North,Penrose,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Hillpark North,-37.01063595,174.89789866,Penrose,-36.91999811,174.82258914,12.09723086279866,Franklin,Waitakere
Milton,Bruce,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Milton,-46.12167234,169.96750182,Bruce,-46.07247342,170.08655606,10.686380646909651,Clutha,Clutha
Ashley-Sefton,Southbrook,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Ashley-Sefton,-43.24549574,172.65358254,Southbrook,-43.32718073,172.59765801,10.148448127453216,Waimakariri,Waimakariri
Belfast West,Belfast West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Belfast West,-43.44568253,172.62309123,Belfast West,-43.44568253,172.62309123,0.0,Christchurch,Christchurch
Pahurehure,Auckland Airport,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Pahurehure,-37.06864785,174.93272857,Auckland Airport,-36.9891029,174.77400859,16.63586512156768,Franklin,Manukau
Otatara,Avenal,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Otatara,-46.43520129,168.28791931,Avenal,-46.40074343,168.35272935,6.274001253821814,Invercargill,Invercargill
Whenuapai,Wairau Valley ,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Whenuapai,-36.79162758,174.62143068,Wairau Valley,-36.77355541,174.73453173,10.270998109939011,Waitakere,Waitakere
Ebdentown,Ebdentown,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Ebdentown,-41.11875719,175.07244049,Ebdentown,-41.11875719,175.07244049,0.0,Upper Hutt,Upper Hutt
Koutu,Ngapuna,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Koutu,-38.12154784,176.23823269,Ngapuna,-38.14682269,176.27047436,3.981273775284193,Rotorua,Rotorua
Riverside,Kensington (Whangarei District),DRIVE_COMPANY_VEHICLE,9,EDUCATION,Riverside,-35.72599375,174.33964555,Kensington (Whangarei District),-35.71310137,174.30833235,3.169595815032524,Whangarei,Whangarei
Papakura North,Mount Wellington Industrial,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Papakura North,-37.05741406,174.94794613,Mount Wellington Industrial,-36.92046064,174.85162182,17.46711708986414,Franklin,Waitakere
Otorohanga,Otorohanga,DRIVE_COMPANY_VEHICLE,51,EDUCATION,Otorohanga,-38.18318495,175.21677363,Otorohanga,-38.18318495,175.21677363,0.0,Otorohanga,Otorohanga
Redwood West,Middleton,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Redwood West,-43.47845362,172.61331603,Middleton,-43.54208461,172.58331091,7.477769441701901,Christchurch,Christchurch
Somerfield West,Islington-Hornby Industrial,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Somerfield West,-43.56590241,172.61924876,Islington-Hornby Industrial,-43.5526063,172.50828849,9.06245122150782,Christchurch,Christchurch
Whanganui East-Williams Domain,Balgownie,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Whanganui East-Williams Domain,-39.91385177,175.06149866,Balgownie,-39.94857043,175.00877867,5.925435640416813,Wanganui,Wanganui
Tahuna Hills,Nelson Central-Trafalgar,DRIVE_COMPANY_VEHICLE,45,EDUCATION,Tahuna Hills,-41.29106093,173.25332264,Nelson Central-Trafalgar,-41.27273863,173.28210878,3.1522337571492085,Nelson,Nelson
Epsom North,Newmarket,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Epsom North,-36.87695838,174.77070996,Newmarket,-36.86853889,174.77706299,1.0935438330171878,Waitakere,Waitakere
Abbey Caves-Glenbervie,Port-Limeburners,DRIVE_COMPANY_VEHICLE,24,EDUCATION,Abbey Caves-Glenbervie,-35.70399025,174.36122936,Port-Limeburners,-35.74927345,174.33075178,5.737850226323157,Whangarei,Whangarei
Halkett,Tower Junction,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Halkett,-43.49237114,172.35028822,Tower Junction,-43.53882448,172.60794226,21.408939154516414,Selwyn,Christchurch
Ranui North,East Tamaki,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Ranui North,-36.86005874,174.60220592,East Tamaki,-36.93823242,174.88712871,26.78554289810809,Waitakere,Manukau
Somerville,Eden Terrace,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Somerville,-36.91234246,174.93394109,Eden Terrace,-36.86462613,174.75964083,16.38416748187032,Manukau,Waitakere
Fairose,Richmond West (Tasman District),DRIVE_COMPANY_VEHICLE,18,EDUCATION,Fairose,-41.35339405,173.18085402,Richmond West (Tasman District),-41.33020686,173.16950532,2.7468592127632645,Tasman,Tasman
Milverton,Tremaine,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Milverton,-40.35969543,175.61983251,Tremaine,-40.33969042,175.59865691,2.858029485958133,Palmerston North,Palmerston North
Hoon Hay East,Woolston South,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Hoon Hay East,-43.56478385,172.60014316,Woolston South,-43.56123026,172.68421207,6.785260700619895,Christchurch,Christchurch
Ranui Heights ,Porirua Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Ranui Heights,-41.15160958,174.85007214,Porirua Central,-41.14584359,174.82583047,2.128614583583394,Porirua,Porirua
Remuera Abbotts Park,Penrose,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Remuera Abbotts Park,-36.88487835,174.81311405,Penrose,-36.91999811,174.82258914,3.9949879396239303,Waitakere,Waitakere
Kawakawa,Kawakawa,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Kawakawa,-35.37897674,174.07575504,Kawakawa,-35.37897674,174.07575504,0.0,Far North,Far North
Kendallvale,Pukekohe Central,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Kendallvale,-37.25314449,174.75072659999995,Pukekohe Central,-37.20891954,174.91332549999996,15.212243102720306,Franklin,Franklin
St James,St James,DRIVE_COMPANY_VEHICLE,6,EDUCATION,St James,-37.73572255,175.28384883,St James,-37.73572255,175.28384883,0.0,Hamilton,Hamilton
Puniu,Puniu,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Puniu,-38.28518422,175.55136504,Puniu,-38.28518422,175.55136504,0.0,Otorohanga,Otorohanga
Pinehaven,Pinehaven,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Pinehaven,-41.16844867,175.01768274,Pinehaven,-41.16844867,175.01768274,0.0,Upper Hutt,Upper Hutt
Maoribank,Gracefield,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Maoribank,-41.10626518,175.10879212,Gracefield,-41.24017306,174.91075379,22.281346536316857,Upper Hutt,Hutt city
Travis Wetlands,Bromley North,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Travis Wetlands,-43.48560388,172.68870014,Bromley North,-43.53482145,172.70629272,5.653649663281128,Christchurch,Christchurch
Bethlehem North,Tauranga Hospital,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Bethlehem North,-37.69058759,176.10753065,Tauranga Hospital,-37.70320853,176.14700706,3.746087630075392,Western Bay of Plenty,Western Bay of Plenty
Pyes Pa North,Tauranga Hospital,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Pyes Pa North,-37.74119093,176.12802796,Tauranga Hospital,-37.70320853,176.14700706,4.5413690772029485,Western Bay of Plenty,Western Bay of Plenty
Russell,Russell,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Russell,-35.25653762,174.12446613,Russell,-35.25653762,174.12446613,0.0,Far North,Far North
Pekerau,Te Awamutu Central,DRIVE_COMPANY_VEHICLE,21,EDUCATION,Pekerau,-38.00799642,175.34448965,Te Awamutu Central,-38.0102104,175.32638804,1.6049106956003596,Waipa,Waipa
Surfdale,Oneroa West,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Surfdale,-36.79613493,175.02985004,Oneroa West,-36.78767524,174.99965402,2.8486507206886875,Auckland,Auckland
McLean Park,Napier Central,DRIVE_COMPANY_VEHICLE,18,EDUCATION,McLean Park,-39.5083024,176.9160949,Napier Central,-39.49277802,176.91573492,1.7265085871394172,Hastings,Napier
Browns Bay Central,Browns Bay Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Browns Bay Central,-36.71427585,174.74326307,Browns Bay Central,-36.71427585,174.74326307,0.0,Waitakere,Waitakere
Paremoremo West,Henderson Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Paremoremo West,-36.75507226,174.61584322,Henderson Central,-36.88968581,174.62928426,15.016081267390389,Rodney,Waitakere
Somerfield West,Sockburn South,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Somerfield West,-43.56590241,172.61924876,Sockburn South,-43.5449149,172.56350496,5.0620855383513765,Christchurch,Christchurch
Queenwood (Hamilton City),Kirikiriroa,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Queenwood (Hamilton City),-37.74645488,175.26616377,Kirikiriroa,-37.7819599,175.27469286,4.0185370478863325,Hamilton,Hamilton
Taumarunui Central,Taumarunui Central,DRIVE_COMPANY_VEHICLE,30,EDUCATION,Taumarunui Central,-38.88792031,175.26436605,Taumarunui Central,-38.88792031,175.26436605,0.0,Ruapehu,Ruapehu
Earnscleugh,Earnscleugh,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Earnscleugh,-45.2810906,169.25086935,Earnscleugh,-45.2810906,169.25086935,0.0,Central Otago,Central Otago
Point Chevalier East,Rosebank Peninsula,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Point Chevalier East,-36.86700191,174.71414708,Rosebank Peninsula,-36.88086056,174.67580445,3.7426029486791497,Waitakere,Waitakere
Waiheke East,Oneroa West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Waiheke East,-36.79798055,175.12796937,Oneroa West,-36.78767524,174.99965402,11.483233791683052,Auckland,Auckland
New Windsor North,North Harbour,DRIVE_COMPANY_VEHICLE,6,EDUCATION,New Windsor North,-36.90238578,174.71253897,North Harbour,-36.74630474,174.71502975,17.35683576518418,Waitakere,Waitakere
Waiake,Waiake,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Waiake,-36.70665026,174.74439669999995,Waiake,-36.70665026,174.74439669999995,0.0,Waitakere,Waitakere
Spreydon West,Islington-Hornby Industrial,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Spreydon West,-43.55299393,172.6045523,Islington-Hornby Industrial,-43.5526063,172.50828849,7.7577675407667455,Christchurch,Christchurch
Gladstone (Invercargill City),Avenal,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Gladstone (Invercargill City),-46.39213483,168.35330059,Avenal,-46.40074343,168.35272935,0.9582345083285058,Invercargill,Invercargill
Wanaka North,Cromwell West,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Wanaka North,-44.68004109,169.15232063,Cromwell West,-45.06411975,169.17047641,42.731555912048776,Queenstown-Lakes,Central Otago
Ruahine,Ruahine,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Ruahine,-40.37008236,175.63164612,Ruahine,-40.37008236,175.63164612,0.0,Palmerston North,Palmerston North
Frankleigh Park,Waiwhakaiho-Bell Block South,DRIVE_COMPANY_VEHICLE,36,EDUCATION,Frankleigh Park,-39.08421237,174.07012898,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,9.71245187308486,New Plymouth,New Plymouth
Birkenhead North,Birkenhead North,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Birkenhead North,-36.80733528,174.72689987,Birkenhead North,-36.80733528,174.72689987,0.0,Waitakere,Waitakere
Island Bay West,Courtenay,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Island Bay West,-41.34095916,174.76904840000003,Courtenay,-41.29206034,174.78280365,5.5573311732306445,Wellington,Wellington
Arakura,Wainuiomata West,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Arakura,-41.23870795,174.94479641,Wainuiomata West,-41.25104641,174.93287708,1.6957038831256206,Hutt city,Hutt city
Whangaparoa Central,Henderson Lincoln East,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Whangaparoa Central,-36.63661523,174.73358327,Henderson Lincoln East,-36.85590078,174.63407425,25.945362708238953,Rodney,Waitakere
Hakataramea,Waimate East,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Hakataramea,-44.5949764,170.59314374,Waimate East,-44.73770602,171.04734729,39.26976772250492,Waimate,Waimate
Mount Pleasant,Middleton,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Mount Pleasant,-43.56433719,172.71890228,Middleton,-43.54208461,172.58331091,11.203534013942123,Christchurch,Christchurch
Drury,Drury,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Drury,-37.10606959,174.93669402,Drury,-37.10606959,174.93669402,0.0,Franklin,Franklin
Takaro North,Palmerston North Central,DRIVE_COMPANY_VEHICLE,42,EDUCATION,Takaro North,-40.34988583,175.59869127,Palmerston North Central,-40.35537702,175.61010962,1.144127530098867,Palmerston North,Palmerston North
Henderson East,Henderson East,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Henderson East,-36.88675131,174.63851372,Henderson East,-36.88675131,174.63851372,0.0,Waitakere,Waitakere
Sunkist Bay,Sunkist Bay,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Sunkist Bay,-36.88262674,174.99783159,Sunkist Bay,-36.88262674,174.99783159,0.0,Manukau,Manukau
Rototuna Central,Hamilton Central,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Rototuna Central,-37.72662295,175.26539165,Hamilton Central,-37.78938082,175.28203067,7.130015160053346,Hamilton,Hamilton
Pirongia,Te Awamutu North,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Pirongia,-37.99437359,175.20466961,Te Awamutu North,-37.99873125,175.32167082,10.26389860344174,Waipa,Waipa
Awaruku,Mount Eden North East,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Awaruku,-36.69990012,174.72732927,Mount Eden North East,-36.86913097,174.76555025,19.12297601091693,Waitakere,Waitakere
Rangiora North West,Southbrook,DRIVE_COMPANY_VEHICLE,18,EDUCATION,Rangiora North West,-43.29751332,172.56938186,Southbrook,-43.32718073,172.59765801,4.014525612357303,Waimakariri,Waimakariri
Brunswick-Papaiti,Balgownie,DRIVE_COMPANY_VEHICLE,9,EDUCATION,Brunswick-Papaiti,-39.87675408,175.02918802,Balgownie,-39.94857043,175.00877867,8.173129511060008,Wanganui,Wanganui
Hillmorton,Russley,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Hillmorton,-43.55310995,172.58378183,Russley,-43.49336565,172.55854726,6.947839904674816,Christchurch,Christchurch
Konini,Penrose,DRIVE_COMPANY_VEHICLE,15,EDUCATION,Konini,-36.92920297,174.64373108,Penrose,-36.91999811,174.82258914,15.931996510806826,Waitakere,Waitakere
Wilkes Park,Appleby,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Wilkes Park,-41.34753186,173.18668242,Appleby,-41.33424814,173.13744640000004,4.367776359033641,Tasman,Tasman
Ormiston North,Manukau Central,DRIVE_COMPANY_VEHICLE,6,EDUCATION,Ormiston North,-36.96413048,174.91309841,Manukau Central,-36.99138991,174.86947528,4.919720198978413,Manukau,Manukau
Glen Eden Rosier,Penrose,DRIVE_COMPANY_VEHICLE,12,EDUCATION,Glen Eden Rosier,-36.91539926,174.63643274,Penrose,-36.91999811,174.82258914,16.557246413491846,Waitakere,Waitakere
